Username,Comment Content,Reactions,Time Stamp,Post Url
Daryl Bull,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Had the pleasure of doing this last August with APT...Awesome
 </div>
</div>
",,19 w,https://facebook.com/APTouring/posts/236666028721533
Carmel 'Bambrick' O'Shea,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Did this when in NZ. Was a great day!
 </div>
</div>
",,19 w,https://facebook.com/APTouring/posts/235557715499031
Lenore Urquhart,,,19 w,https://facebook.com/APTouring/posts/235031282218341
Carol Burns,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Thoroughly enjoyed my cruise last July...Broome to Darwin!!  Best trip
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""😍"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t2/1/16/1f60d.png"" width=""16""/>
  </span>
 </div>
</div>
",,19 w,https://facebook.com/APTouring/posts/235031282218341
APT,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  So glad to hear Carol!
 </div>
 <div dir=""auto"" style=""text-align: start;"">
  Thanks so much for joining us
 </div>
</div>
",,19 w,https://facebook.com/APTouring/posts/235031282218341
Christine Maron,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  The most wonderful experience!
 </div>
</div>
",,19 w,https://facebook.com/APTouring/posts/235031282218341
Russell Frost,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Sitting on the side of a Rubber Duckie in Crocodile country is a Darwin Event in the making
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""😆"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/td4/1/16/1f606.png"" width=""16""/>
  </span>
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""😆"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/td4/1/16/1f606.png"" width=""16""/>
  </span>
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""😆"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/td4/1/16/1f606.png"" width=""16""/>
  </span>
 </div>
</div>
",,19 w,https://facebook.com/APTouring/posts/235031282218341
Barbara Ellefsen,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Wonderful Cruise!
 </div>
</div>
",,19 w,https://facebook.com/APTouring/posts/235031282218341
Daryl Bull,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Awesome trip, highly recommended especially on Le Laparouse
 </div>
</div>
",,20 w,https://facebook.com/APTouring/posts/235031282218341
APT,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Thanks Daryl!
 </div>
</div>
",,20 w,https://facebook.com/APTouring/posts/235031282218341
Linda Manukau,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Couldn’t agree more. It is beautiful
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""😍"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t2/1/16/1f60d.png"" width=""16""/>
  </span>
 </div>
</div>
",,19 w,https://facebook.com/APTouring/posts/235031282218341
Barbara Leathem,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Beautiful
 </div>
</div>
",,19 w,https://facebook.com/APTouring/posts/235031282218341
Gabi Panozzo,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Looks perfectly wonderful!
 </div>
</div>
",,19 w,https://facebook.com/APTouring/posts/235031282218341
Lyndsy Ashworth,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Beautiful place to be
 </div>
</div>
",,19 w,https://facebook.com/APTouring/posts/235031282218341
APT,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  We absolutely agree Lyndsy!
 </div>
</div>
",,19 w,https://facebook.com/APTouring/posts/235031282218341
Penny Moutsoulas,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Beautiful
 </div>
</div>
",,19 w,https://facebook.com/APTouring/posts/235031282218341
Royce Baird,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  I am so envious.
 </div>
</div>
",,19 w,https://facebook.com/APTouring/posts/235031282218341
Amanda Vanegas,,,19 w,https://facebook.com/APTouring/posts/235031282218341
George Gardon,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""👍"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/tfc/1/16/1f44d.png"" width=""16""/>
  </span>
  highly recommended.
 </div>
</div>
",,19 w,https://facebook.com/APTouring/posts/234413512280118
Connie Pretto,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  <a class=""x1i10hfl xjbqb8w x6umtig x1b1mbwd xaqea5y xav7gou x9f619 x1ypdohk xt0psk2 xe8uvvx xdj266r x11i5rnm xat24cr x1mh8g0r xexx8yu x4uap5 x18d9i69 xkhd6sd x16tdsg8 x1hl2dhg xggy1nq x1a2a7pz xt0b8zv xzsf02u x1s688f"" href=""https://www.facebook.com/rino.pretto?__cft__[0]=AZWyVHoFGQSBj6J4CzE-Gao6gjpMHo4sCyaAAasHl0Bi5UcOKxmIenDl-INsoSASw7hp_A599au6rTByfF8kPCVWODc79wcIyfJp_sCT9JIv_iZeGM7MSJbuUxeIQU-kCvXJDVaDgOycN6bTNhnYnCrjwdmzNJT_s9OVmJ3JXBmV428DxtCaTYmOI0OBIxXoees&amp;__tn__=R]-R"" role=""link"" tabindex=""0"">
   <span class=""xt0psk2"">
    <span>
     Rino Pretto
    </span>
   </span>
  </a>
 </div>
</div>
",,20 w,https://facebook.com/APTouring/posts/234413512280118
Cath Ann,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Looking forward to our trip in May 23 woohoo - cant wait
 </div>
</div>
",,19 w,https://facebook.com/APTouring/posts/234413512280118
APT,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  So exciting Cath! Not long to wait now
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""😊"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t7f/1/16/1f60a.png"" width=""16""/>
  </span>
 </div>
</div>
",,19 w,https://facebook.com/APTouring/posts/234413512280118
Daryl Bull,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Awesome trip, highly recommended
 </div>
</div>
",,20 w,https://facebook.com/APTouring/posts/234413512280118
Charles Ria Sanders,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  This was one of our favourite trips!
 </div>
</div>
",,20 w,https://facebook.com/APTouring/posts/234413512280118
Pat Wilson,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Do they have solo cabins ?
 </div>
</div>
",,19 w,https://facebook.com/APTouring/posts/234413512280118
Kevin Holmes,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Jenni McCumstie
 </div>
</div>
",,19 w,https://facebook.com/APTouring/posts/234413512280118
Rod Foran,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  One of the many highlights from our wonderful 24-day APT tour of Canada and Alaska in 2015 was riding the world-famous Rocky Mountaineer.  It was especially good being in a GoldLeaf Service coach.
 </div>
</div>
",,20 w,https://facebook.com/APTouring/posts/232808969107239
Kat Liaw,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  On my bucket list.
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""😍"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t2/1/16/1f60d.png"" width=""16""/>
  </span>
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""😁"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t4f/1/16/1f601.png"" width=""16""/>
  </span>
 </div>
</div>
",,19 w,https://facebook.com/APTouring/posts/232808969107239
David Lyness,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Where do I get the money for this? AUD50,000 for the two of us + flights, lol.
 </div>
</div>
",,20 w,https://facebook.com/APTouring/posts/232808969107239
Denise Davis,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Doing this in May but from Adelaide to Uluru.
 </div>
</div>
",,20 w,https://facebook.com/APTouring/posts/232210269167109
APT,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  So exciting Denise, we can't wait to welcome you on tour and show you some of Australia!
 </div>
</div>
",,20 w,https://facebook.com/APTouring/posts/232210269167109
Chandri De Alwis,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Awesome
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""‼️"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t77/1/16/203c.png"" width=""16""/>
  </span>
  absolute must for 2024
 </div>
</div>
",,21 w,https://facebook.com/APTouring/posts/231025399285596
APT,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Thankyou Chandri!
 </div>
</div>
",,20 w,https://facebook.com/APTouring/posts/231025399285596
Rod Foran,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Funny story.  After my wife and I did the fabulous 14-day river cruise from Budapest to Amsterdam with APT in 2014 we spent 3 days in Paris.  When we were having breakfast one morning at the luxurious Hotel du Collectionneur, my wife walked straight
  <a tabindex=""-1"">
  </a>
  past 2-time Grand Slam tennis player Lleyton Hewitt without realizing it was him.  He was there for the French Open Tennis Tournament.
 </div>
</div>
",,21 w,https://facebook.com/APTouring/posts/229421942779275
Jude Groeneveld,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Stayed here when we did an APT river cruise. Absolutely wonderful.
 </div>
</div>
",,21 w,https://facebook.com/APTouring/posts/229421942779275
APT,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Such a beautiful place to stay whilst in Paris
 </div>
</div>
",,21 w,https://facebook.com/APTouring/posts/229421942779275
Gai Campbell,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  It is beautiful we’ve stayed here with APT at the the of our trip Prague to Pairs
 </div>
</div>
",,21 w,https://facebook.com/APTouring/posts/229421942779275
Mark Anderson,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Brilliant hotel. We scored a large room with a balcony and a view of the Eiffel Tower.
 </div>
</div>
",,21 w,https://facebook.com/APTouring/posts/229421942779275
APT,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  So wonderful Mark Anderson! What an incredible view to wake up to.
 </div>
</div>
",2,21 w,https://facebook.com/APTouring/posts/229421942779275
Steph Pollock,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  <a class=""x1i10hfl xjbqb8w x6umtig x1b1mbwd xaqea5y xav7gou x9f619 x1ypdohk xt0psk2 xe8uvvx xdj266r x11i5rnm xat24cr x1mh8g0r xexx8yu x4uap5 x18d9i69 xkhd6sd x16tdsg8 x1hl2dhg xggy1nq x1a2a7pz xt0b8zv xzsf02u x1s688f"" href=""https://www.facebook.com/MarkLeonardAnderson?__cft__[0]=AZVUCJCZxi6Gpsj7UwMKyoRTTypkaRiBmzA7wQt1YRUKk3HBNwDCuNKVmK1exuzXZ9eq8zFQ_UzTol5S8JdJJjIFtK76FfhIRtkePGpNzPuysznMrWzcxBfDCAvZqCqdhzLLHarQ8hh1I-OF--IdnHMn&amp;__tn__=R]-R"" role=""link"" tabindex=""0"">
   <span class=""xt0psk2"">
    <span>
     Mark Anderson
    </span>
   </span>
  </a>
  Fancy
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""🕺"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t97/1/16/1f57a.png"" width=""16""/>
  </span>
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""✔️"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t51/1/16/2714.png"" width=""16""/>
  </span>
 </div>
</div>
",,21 w,https://facebook.com/APTouring/posts/229421942779275
Diana May Hope,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Yes 2014 with APT we stayed and started our amazing river trip ending in Barcelona. Great memprices now.
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""😃"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t51/1/16/1f603.png"" width=""16""/>
  </span>
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""💙"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t6c/1/16/1f499.png"" width=""16""/>
  </span>
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""❤"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t6c/1/16/2764.png"" width=""16""/>
  </span>
 </div>
</div>
",,20 w,https://facebook.com/APTouring/posts/229421942779275
Alison Fothergill,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  We've stayed there 3 times when touring with APT, the most recent in June 2022!!☆☆☆
 </div>
</div>
",,21 w,https://facebook.com/APTouring/posts/229421942779275
Gary Blake,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  We stayed there in 2014 after Prague to Paris with Budapest to Amsterdam  in between. That little tower that the Eiffel chappy built was almost within touching distance
 </div>
</div>
",,21 w,https://facebook.com/APTouring/posts/229421942779275
Jan Bateman,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Beautiful stayed here on an APT tour 2013 when Tennis was on.
 </div>
</div>
",,21 w,https://facebook.com/APTouring/posts/229421942779275
Daryl Bull,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Beautiful place to stay, we had direct views of the Eiffel tower from our balcony when we stayed with
  <a class=""x1i10hfl xjbqb8w x6umtig x1b1mbwd xaqea5y xav7gou x9f619 x1ypdohk xt0psk2 xe8uvvx xdj266r x11i5rnm xat24cr x1mh8g0r xexx8yu x4uap5 x18d9i69 xkhd6sd x16tdsg8 x1hl2dhg xggy1nq x1a2a7pz xt0b8zv xzsf02u x1s688f"" href=""https://www.facebook.com/APTouring?__cft__[0]=AZVUCJCZxi6Gpsj7UwMKyoRTTypkaRiBmzA7wQt1YRUKk3HBNwDCuNKVmK1exuzXZ9eq8zFQ_UzTol5S8JdJJjIFtK76FfhIRtkePGpNzPuysznMrWzcxBfDCAvZqCqdhzLLHarQ8hh1I-OF--IdnHMn&amp;__tn__=R]-R"" role=""link"" tabindex=""0"">
   <span class=""xt0psk2"">
    <span>
     APT
    </span>
   </span>
  </a>
  on our Magnificent Europe Prague To Paris in 2006
 </div>
</div>
",,21 w,https://facebook.com/APTouring/posts/229421942779275
APT,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  So lovely Darryl! What an incredible view!
 </div>
</div>
",,21 w,https://facebook.com/APTouring/posts/229421942779275
Sue Robertson,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Great hotel, great position, would highly recommend. We stayed there 2017, 3 days as the beginning to our Amsterdam to Budapest river cruise with
  <a class=""x1i10hfl xjbqb8w x6umtig x1b1mbwd xaqea5y xav7gou x9f619 x1ypdohk xt0psk2 xe8uvvx xdj266r x11i5rnm xat24cr x1mh8g0r xexx8yu x4uap5 x18d9i69 xkhd6sd x16tdsg8 x1hl2dhg xggy1nq x1a2a7pz xt0b8zv xzsf02u x1s688f"" href=""https://www.facebook.com/APTouring?__cft__[0]=AZVUCJCZxi6Gpsj7UwMKyoRTTypkaRiBmzA7wQt1YRUKk3HBNwDCuNKVmK1exuzXZ9eq8zFQ_UzTol5S8JdJJjIFtK76FfhIRtkePGpNzPuysznMrWzcxBfDCAvZqCqdhzLLHarQ8hh1I-OF--IdnHMn&amp;__tn__=R]-R"" role=""link"" tabindex=""0"">
   <span class=""xt0psk2"">
    <span>
     APT
    </span>
   </span>
  </a>
  .  Still reliving those amazing memories
 </div>
</div>
",,21 w,https://facebook.com/APTouring/posts/229421942779275
APT,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Thankyou so very much Sue!
 </div>
 <div dir=""auto"" style=""text-align: start;"">
  So glad to hear you have so many fond memories.
 </div>
</div>
",,20 w,https://facebook.com/APTouring/posts/229421942779275
Lynne Sands,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  <a class=""x1i10hfl xjbqb8w x6umtig x1b1mbwd xaqea5y xav7gou x9f619 x1ypdohk xt0psk2 xe8uvvx xdj266r x11i5rnm xat24cr x1mh8g0r xexx8yu x4uap5 x18d9i69 xkhd6sd x16tdsg8 x1hl2dhg xggy1nq x1a2a7pz xt0b8zv xzsf02u x1s688f"" href=""https://www.facebook.com/lyn.waugh.925?__cft__[0]=AZVUCJCZxi6Gpsj7UwMKyoRTTypkaRiBmzA7wQt1YRUKk3HBNwDCuNKVmK1exuzXZ9eq8zFQ_UzTol5S8JdJJjIFtK76FfhIRtkePGpNzPuysznMrWzcxBfDCAvZqCqdhzLLHarQ8hh1I-OF--IdnHMn&amp;__tn__=R]-R"" role=""link"" tabindex=""0"">
   <span class=""xt0psk2"">
    <span>
     Lyn Grundy-Waugh
    </span>
   </span>
  </a>
  memories
 </div>
</div>
",,20 w,https://facebook.com/APTouring/posts/229421942779275
Abbey Crawford,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  <a class=""x1i10hfl xjbqb8w x6umtig x1b1mbwd xaqea5y xav7gou x9f619 x1ypdohk xt0psk2 xe8uvvx xdj266r x11i5rnm xat24cr x1mh8g0r xexx8yu x4uap5 x18d9i69 xkhd6sd x16tdsg8 x1hl2dhg xggy1nq x1a2a7pz xt0b8zv xzsf02u x1s688f"" href=""https://www.facebook.com/lachie.crawford.5?__cft__[0]=AZVUCJCZxi6Gpsj7UwMKyoRTTypkaRiBmzA7wQt1YRUKk3HBNwDCuNKVmK1exuzXZ9eq8zFQ_UzTol5S8JdJJjIFtK76FfhIRtkePGpNzPuysznMrWzcxBfDCAvZqCqdhzLLHarQ8hh1I-OF--IdnHMn&amp;__tn__=R]-R"" role=""link"" tabindex=""0"">
   <span class=""xt0psk2"">
    <span>
     Lachie Crawford
    </span>
   </span>
  </a>
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""😍"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t2/1/16/1f60d.png"" width=""16""/>
  </span>
 </div>
</div>
",,20 w,https://facebook.com/APTouring/posts/229421942779275
